product_id,sales,sold_in_distinct_parcels,in_distinct_dates_scanned,special_positive_rate_by_order,special_positive_rate_by_parcel,special_positive_rate_by_date,marked_has_battery_pct,marked_has_liquid_pct,marked_has_sensitive_pct,time,product_name,true_tag_ids,tags
5c540141135f632090e0375a,24,20,14,83.3,90.0,85.7,0.0,0.0,83.3,1562025600,SACE LADY Pressed Highlighter Blusher Shimmering Skin Makeup 3.5g/0.12oz.,53fcffbf2ee3456de1893c8a,"bronzershighlighter,shimmerhighlighter,highlighterpowder,beauty,bronzer,shimmerblusher,makeup,highlightermakeup,contourfacepowder,cosmetic,blusher,contouringandhighlighting"
59bf2cb88032cd521aaa81e4,24,18,14,66.7,61.1,64.3,0.0,0.0,66.7,1562025600,NOVO Lips Tint Makeup Lasting Moisturizer Lip Gloss Stick Korean Style ice cream Bite Red Liquid Lipstick Cosmetics kit,53dc186421a86318bdc87f2b,"waterprooflipglo,korea,icecreamlipglo,ice,liquidlipstick,red,lipglosse,makeuplipglo,kit,glos,beauty,koreanstyle,lipglos,liptint,lipglossset,mattelipstick,moisturizerlipstick,korean"
592fdf65c8df684e255a1878,24,17,6,70.8,70.6,100.0,0.0,0.0,70.8,1562025600,Sexy Chameleon Gold Metal Matte Metallic Lipgloss Long Lasting Waterproof Liquid Lipstick Shimmer Diamond Glitter Pearl Colour Lip Gloss Lip Makeup baume à lèvres Teinte des lèvres Rouge à lèvres Le gloss fard des lèvres Brillance lèvres,"546e82940d725226768b4125,53dc186421a86318bdc87f2b","metal,makeup,beauty,velvetlipstick,waterproof,lipmakeup,matte,longlastinglipglo,diamond,glos,gold,lipglos,lip,sexy,sexylipstick,metalliclipglos,lipstick,jewelry,christmas2018gift"
5c8cca6d6daa9f0b052cb77d,24,14,12,91.7,85.7,83.3,0.0,0.0,91.7,1562025600,Vintage Antique Collection Gift of 1921 1881 1900 1872 1865 1851 1795 1888 1804 1878 1901 Antique Silver Coin,5603422c6c54632b344751f5,"gift,silver,coinsamppapermoney,money,vintage,coin,collectioncoin,ancientcoin,keepsake,silvercoin,collection,jewelry,antique,commemorativecoin"
5b7eb27a19c5970f97f69c12,24,13,9,75.0,92.3,88.9,12.5,0.0,62.5,1562025600,7 Colors Smoke Cake Smoke Effect Show Round Bomb Stage Photography Aid Toy,55cd2e9e601ef31175c7be3b,"smokeeffect,cake,toy,photography,fogbackground,smokecakesmokepill,mist,smoke,whitecombustion,halloweennight,smokebomb,studioequipment"
5c3049d4a6436635e244c0aa,24,13,10,100.0,100.0,100.0,25.0,0.0,79.2,1562025600,Super Lady Makeup 17 Liquid Lipstick Red Long-lasting Velvet Matte Waterproof Lipgloss Lip Plumpers,53dc186421a86318bdc87f2b,"waterprooflipglo,velvetmattelipstick,beauty,matte,velvet,liquidlipstick,red,makeup,brown,cosmetic,longlastinglipstick,waterproof,lip,lipstick"
5bd02872609a3022dd4325ce,24,12,8,83.3,66.7,75.0,12.5,0.0,75.0,1562025600,Tattoo Ink Pigment for Makeup Easy To Wear Micro Pigment Eyebrow Eyeliner Lip Body Tattoo Permanents Art Beauty Tools,5b29811cbd547b6830bfbd57,"tattooink,makeup,tattoosupplie,lipmakeup,art,tattooliquid,tool,makeuptool,beauty,cosmetic,lip,eyeliner,tattoo,eyebrow,eyebrowdye"
5ba0d3284bcced7337532606,24,12,8,79.2,91.7,100.0,0.0,0.0,79.2,1562025600,Women's Fashion New Metallic Mirror Nail Polish Sexy Color Nail Polish(17 colour),5478f28258f177436386b912,"sexymirrornailpolish,beauty,mirror,womensfashion,nailpolish,fashion,partynailpolish,metallic,nail,fashionnailpolish,cosmetic,sexy,sexynailpolish"
5bddc70b2f08ab1725622079,24,7,6,91.7,85.7,83.3,0.0,0.0,91.7,1562025600,Hot Sale 8ml Top Coat Nail Polish Led/UV Light Vernis Semi Permanent DIY Nail Art Salon Gelpolish,5478f28258f177436386b912,"fashionladyuvgel,beauty,gelnailpolish,nailpolish,led,fashion,2017newarrival,nail,top,dinnerpartytheoffice,nailart,vernissemipermanent,cosmetic,coat,art,light,healthyandecofriendly,diy,uvgel"
58be237dedb31f533f75d6b6,23,23,19,87.0,87.0,94.7,8.7,0.0,78.3,1562025600,digital termometer thermometer ear new baby/adult digital multi-function non-contact infrared forehead body thermometer,57badab22316874d27a670c4,"digital,thermometer,babychildcare,fashion,infaredthermometergift,infared"
597320bdd9bcb67805cde700,23,23,21,69.6,69.6,66.7,0.0,0.0,69.6,1562025600,4Pcs Cute Kawaii Fun Black Cat Gel Ink Roller Ball Point Pen Korean Gift School,54adab2358f1773d0f60caab,"cute,inkpen,gift,blackballpointpen,schoolsupplie,pen,kawaii,cat,studentstationery,cutepen,fun,creativepen,penswritinginstrument,school,black,korean,ballpointpen,catballpointpen,backtoschool"
57bbc5b23ed23d6e48f43427,23,23,14,91.3,91.3,100.0,8.7,0.0,82.6,1562025600,1PC/5PCS 2.0 mm Black Lead Holder Mechanical Drafting Drawing Pencil Blue/Black Stationery Student School Supplies,54adab2358f1773d0f60caab,"20mmleadholderpen,propellingpencil,automaticpencil,stationery,schoolsupplie,draftingpencil,studentsupplie,mechanical,graphitepencil,pencil,leadpencil,school,black"
58a1b28505e188516537407e,23,23,8,60.9,60.9,62.5,8.7,0.0,52.2,1562025600,18 Colors Powder Flakes Nail Bling Mirror Shimmer Powder Nail Art Glitter Decoration Nails Pulver,5482490158f1772a46847610,"beauty,nailpowder,mirror,nailmirrorpowder,art,bling,flakesfornail,decoration,pigment,mirrornailpowder,nailart,nailsequin,mirrornail,nailpulver,thermochromicnailpowder,glitter"
5c3995f4f7aacd432d1059f9,23,23,20,82.6,82.6,85.0,4.3,0.0,78.3,1562025600,PURC Magical keratin Hair Treatment Mask 5 Seconds Repairs Damage Hair Root Hair Tonic Keratin Hair & Scalp Treatment,5bb65c8730b04a0f52d82764,"mask,haircareoil,treatment,hair,repair,root,keratin,scalp,magical,tonic"
5b9549596ee7bf0c9eb41a36,23,23,4,95.7,95.7,100.0,0.0,0.0,95.7,1562025600,Colon Cleanse Fat Burn 28 Day Detox Set Weight Loss Tea Slimming Tea Teatox,"5493282df8a0b37add06a94f,53dc186421a86318bdc87f30","makeup,tea,natural,womensdresse,slim,detox,kitchenandhome,fatburner,loseweight,jewelry"
5afec5c66be3d46a82140bff,23,23,14,95.7,95.7,100.0,0.0,0.0,95.7,1562025600,1pcs Men Training Tool  Pump Thickening Growth Increase Big Dick For Men Health Care,"54611edbf9325334c191b0fb,53dc186321a86318bdc87f06","vacuumpump,hiphop,tshirt,pump,penisextender,led,sexproduct,penispump,summer,party,masturbator,penissleeve,sextoysformen,penisenlargement,lighting,fashion,clothe,penisring"
5817f5bf82152e058b77efc6,23,23,18,60.9,60.9,66.7,0.0,0.0,60.9,1562025600,3pcs Men Male Soft Silicone Time Delay Rings Hoop Couple Lover,"546109908d922c56fc95fd1a,53e9157121a8633c567eb0ce,53dc186421a86318bdc87f30,53dc186421a86318bdc87f28","massager,earring,sextool,sexproduct,cockring,delay,bodycare,sexring,dealyring,studearring,sextoy,ring"
5b28b62e3c80e53a425858d7,23,23,11,65.2,65.2,90.9,8.7,0.0,56.5,1562025600,100PCS Rare Black Grape Finger Grape Seeds Bonsai Plants Garden Fruit Seeds,5ab2e79c30b04a340b9a76b3,"gardengrapeseed,bonsai,grapeseed,gardensupplie,courtyardgrapeseed,homesupplie,black,seed,garden,flowerpotsplant"
59db3f96763a8f0fd593b28e,23,23,11,65.2,65.2,72.7,30.4,0.0,52.2,1562025600,Volume Mascara Black Waterproof Curling and Thick Eye Eyelashes Makeup,546e989e0d725226778b4128,"makeup,liquid,maxvolumemascara,eye,fiber,mascara,beautyessential,beauty,cosmetic,waterproof,black,long,curling,eyelashe"
5b05307791ba1749e076dfaa,23,23,6,91.3,91.3,100.0,0.0,0.0,91.3,1562025600,New Nice Adorable Flower Fragrant Seeds Fragrant Blooms Tree Rose Seeds,5ab2e79c30b04a340b9a76b3,"flowerseed,roseseed,tree,rose,flowerpotsplant,fragrantseed,treeroseseed,niceseed,homesupplie,seed,gardensupplie,bloomsseed,flower"
5abdd989a9cca97b5170549f,23,23,6,56.5,56.5,83.3,0.0,0.0,56.5,1562025600,20pcs/bag Bashful Grass Seeds Mimosa Pudica Linn Foliage Mimosa Pudica Sensitive Bonsai Plant,5ab2e79c30b04a340b9a76b3,"gras,mimosa,bonsaiflower,gardensupplie,mimosaseed,mimosapudicaseed,plant,gardenfoliageplant,seed,garden,bonsai"
58f5736c49ec6f64efc006b2,23,23,6,65.2,65.2,83.3,4.3,0.0,60.9,1562025600,Happy Birthday Candles Decorations Children Lovely Pokemon Pikachu Cake Bougies Baby 5pcs/set,548b3f00f8a0b35ab261879c,"candle,children,cake,homedecal,anime,pikachu,cakebougie,pokemon,lovely,party,happybirthdaycandle,baby"
59a3cf236651b25407f4a5f1,23,23,18,56.5,56.5,55.6,0.0,0.0,56.5,1562025600,5Pcs/Lot Replacement Atomizer BVC Bottom Dual Coil Heads For Aspire 1.6/1.8/2.1 Ohm,54c1766a2297f174216e0312,"stainlesssteel,aspire,replacementatomizer,electroniccigaretteatomizer,atomizer,bvc,atomizecoil,ecigarette,161821ohm,steel,replacement"
5a9e5ad26ab614147b14539d,23,23,15,78.3,78.3,80.0,4.3,0.0,73.9,1562025600,Fashion 10 Colors Naked Eye Shadow Palette Eyeshadow Shadow Shade for Eyebrows Makeup Set Nude Eyeshadow Palette Maquiagem,"53dc186421a86318bdc87f2a,540e1ffb0b6425323b42aa96","beauty,womensfashion,eye,nude,palette,healthbeauty,glitter,shade,cosmetic,eyemakeup,eyeshadow,eyeshadowpalette,shimmer"
581d35bdbfe3ad1db47da4b1,23,23,18,82.6,82.6,100.0,0.0,0.0,82.6,1562025600,2mm 2B Set Pencil Mechanical 2.0 mm. Drawing Black Color Automatic Healthyandfit,"53ebfee121a8634ff500d116,54adab2358f1773d0f60caab","pencil,automaticpencil,mechanical,drawingpencilset,penswritinginstrument,automaticdrawingpencil,mechanicaldraftingpencil,draughtingpencil,black,leadholderpencil,2b20mmpencil,automaticpen"
5c396523da746122ae984e8c,23,23,18,73.9,73.9,72.2,0.0,0.0,73.9,1562025600,"lot of 10 pcs ,2018 American Silver with Airtite Holder Silver Dollar Brilliant Uncirculated",5603422c6c54632b344751f5,"boyfriendsgift,dollar,gift,coincollection,american,skullcoin,jewelry,holder,coin,libertycoin,silvercoin,silver,silverdollar"
5b21ea5e52274a5561e8279d,23,23,17,91.3,91.3,94.1,39.1,0.0,56.5,1562025600,"4D Curling Waterproof Mascara, Not Blooming Lasting Curl, Lengthen The Eyelashes Enlarged Eye Mascara",53dc186421a86318bdc87f2f,"makeupbeauty,makeup,beauty,eyemakeup,waterproofmascara,waterproof,mascara,makeuptool,fibermascara,mascaratool,cosmetic,3d睫毛膏,eye,falseeyelashe"
5b3afa700e9f404541af4ba0,23,23,11,87.0,87.0,72.7,0.0,0.0,87.0,1562025600,100pcs Ranunculus Asiaticus Flower Seeds Bonsai Flower Seeds Home Garden,5ab2e79c30b04a340b9a76b3,"gardenranunculusasiaticusflowerseed,homeranunculusasiaticusflowerseed,garden,flowerpotsplant,bonsai,homekitchen,gardensupplie,homeliving,homesupplie,home,perennialranunculusasiaticusflowerseed,seed,outdoorranunculusasiaticusflowerseed,flower,ranunculusasiaticusflowerseed,bonsairanunculusasiaticusflowerseed"
5c25bb0be6a1c659c6cb5e1f,23,23,15,95.7,95.7,100.0,0.0,0.0,95.7,1562025600,Firming Breast Cream Natural Breast Enlargement Bust Essential Oil Augmentation ,"546109908d922c56fc95fd1a,557f3692601ef30982ef2be9",upbreast
5c0618b24e84c946fb28978b,23,23,20,56.5,56.5,60.0,0.0,0.0,56.5,1562025600,100/60/40/20 Pcs Detox Foot Patch Improve Sleep Slimming Foot Care Feet Stickers Weight Loss Products Effective Anti Cellulite Fat Burning,552865862297f1291a852290,"makeup,beauty,healthampbeauty,makeuptoolsampaccessorie,fatweightlo,beautytool,slimmingshapewear,slimming,sticker,beautyampfashion"
56a6d53be69fa30df18f12b1,23,23,14,87.0,87.0,92.9,13.0,0.0,73.9,1562025600,Latest Fashion 4 Pcs Colors Temporary Hair Chalk DIY Hair Styling Easy Color Easy Wash Set For Cool Women Men WIJI,552ef9ab6c54631cdf94e650,"haircolor,hair,fashion,diy,chalk,healthbeauty,hairchalk,diyhairstyling,temporaryhaircolor,4colorshairchalk,haircarestyling,fashiontemporaryhairchalkdye,haircolourant,temporaryhairchalk"
5a9e735f5194c97488f6f885,23,22,22,73.9,77.3,77.3,0.0,0.0,73.9,1562025600,STAYTE Portable Folding Handheld Magnifier HD 10 times Magnifying PU Handle Magnifying Glass for Elderly Reading wsfsC-170213050A26,5488e92af8a0b33e88c9e99c,"handheld,glas,folding,puhandle,tool,hd10time,readingmagnifying,magnifier,homegarden,elderly,portable"
5bbf597058381f352b65a35e,23,22,8,82.6,86.4,75.0,0.0,0.0,82.6,1562025600,HGKJ Nano Multi-functional Car Care Kit Car Cosmetology Refurbishment Hydrophobic Scratch Repair Antifog Car Coating Agent,58a4ad172316871660349cbe,"paintcoating,renovation,carcover,spray,car,carcare,kit,rainproof,caraccessorie,carprotection,carbeauty"
5ba46045a2ddc8044dae4073,23,22,18,91.3,95.5,94.4,4.3,0.0,87.0,1562025600,Therapy Pen Electronic Acupuncture Meridian Energy Heal Massage Pain Relief Pen Not Battery Nice,546109908d922c56fc95fd1a,"massage,massagepen,healthcare,electricacupuncturemassager,therapypen,acupuncturemassager,bodyhealthcare,magnetictherapy,pen,battery,meridianenergypen,bodyfacemassager,acupuncturepen"
5bff77164976ec2bb61eecd7,23,22,17,73.9,77.3,76.5,0.0,0.0,73.9,1562025600,I Know What You Really Want!!! What Are You Waiting For? Come On!,5bc90ebcbd547b1777b8bee4,"penisenlargementdelay,penisextender,vicsum,oil,massage,sexualwellne,sex,adultproduct,penisenlargement,erection"
5c74aa61d869410e41681242,23,22,14,82.6,86.4,85.7,0.0,0.0,82.6,1562025600,Manbird®A Bigger Schlong,546109908d922c56fc95fd1a,"enlargement,timedelay,growthsextime,enlargementcream,bloodcirculation,thickeninggrowth,bigdick,increasesize,manbird"
5c8208c1656c461496d8bb02,23,22,9,87.0,90.9,100.0,8.7,0.0,78.3,1562025600,Women Silicone Super Soft Massage Tool Relax Casual Body for Female,579a9a472316870ba26e5d22,"adultsextoy,interiordesign,hiking,dildosextoy,sexproduct,masturbator,sportsoutdoor,sextoysforwomen,masturbation,tent,battery,lighting,dildorealistic,gaysextoy,buttplug,silicone"
5ca19d8e962dff7c1850e6b3,23,22,18,87.0,90.9,88.9,26.1,0.0,60.9,1562025600,1 Bottle 50G Magic Natural Teeth Whitening Mouth Cleaning Oral Teeth Care Whitening Dental Bleaching Tools,"54011cb90b642566b8dda447,55d63ccf601ef3068ed2e29d","teeth,magic,beautyamphealthy,bestteethwhitening,tool,bottle,mouth,teethcare,dentalwhitening,teethwhitening,oralhygiene"
59700c099a16bb7123c1d766,23,22,16,52.2,50.0,62.5,0.0,0.0,52.2,1562025600,WR Cool Unique Michael Jackson's This Is It Souvenir The King of Pop Commemorative Coin,5603422c6c54632b344751f5,"moonwalk,commerative,fashionaccessorie,homedecoration,michaeljackson,souvenir,king,coin,novelty,unique,cool,commemorativecoin"
5cedf28c5a68e363a58e0f43,23,22,13,73.9,77.3,92.3,0.0,0.0,73.9,1562025600,Natural Herbal Extract Essence Ganoderma Lucidum Face Cream Repair Facial Skin Moisturizing Brightening Cream Shrink Pores Anti-aging Products,"5c82b6c76fa88c2ae4214d0d,53fcd3f32ee34556013a732b","makeup,antiaging,whiteningfacecream,woman,brightenskin,antiagingproduct,antiwrinkle,daycreamsmoisturizer,herbalessence,facecream"
5c41709d750d09369d13cdc3,23,22,14,100.0,100.0,100.0,43.5,0.0,60.9,1562025600,DIY Nail Polish Print Image Steel Stencil Plates with Stamper Scraper Set /Stamping Polish 10pcs of Plates(random ) +1pcs of Stamper+ 1pcs of Scraper,546e95618d922c4f901efb47,"nail,differentdesign,nailsimagestamper,diynailart,nailstickerdecal,nailpolish,diy,stainlesssteelplate,nailimage,beautymakeup,nailstencilsplate,beauty,cosmetic,nailimageplate,stampingnailpolish,steel,print"
58a9ad28d5c22653c587f370,23,22,16,78.3,77.3,93.8,0.0,0.0,78.3,1562025600,1776 Masonic Freemasonry illuminati Symbol Rare 24kt .999 Gold Bullion Bar ,5603422c6c54632b344751f5,"freeandacceptedmason,gold,goldcoin,europeancoin,coincollectible,giftseurope,mason,tokensampmasoniccoin,jewelry,illuminati,freemasonryaccessorie,commemorativecoin"
5b72a36b03bace528da02c3b,23,21,13,60.9,66.7,76.9,0.0,0.0,60.9,1562025600,300 Grains Pet Cat Supplies Catnip Seeds For Pet Cats Product,5406282f0b64256288412756,"catsupplie,mintleaf,healthycatfood,cat,catsnack,catmint,pet,cattoy,catnip,seed"
568f83ad418eb374a6466f49,23,21,18,52.2,57.1,66.7,0.0,0.0,52.2,1562025600,Various US China antique coins Feng Shui Lucky Chinese Fortune Coin Oriental Emperor Qing Money I Ching Set,"5603422c6c54632b344751f5,5526df36601ef3168cd325ea","qingmoney,coin,chinese,fengshui,fun,ching,fortune"
5c1b8b92b5d6eb2e85a29b84,23,21,14,78.3,81.0,85.7,43.5,0.0,73.9,1562025600,30ml Herbal Effective Mouth Ulcer Relief Spray Fast Pain Relief External Oral Care Antibacterial Cream Oral Ulcer Treatment ,55d63ccf601ef3068ed2e29d,"ulcertreatmentspray,beauty,herbal,ulcerrelief,spray,oralhealth,oralcare,ulcerspray,oralulcer,painrelief,mouth,antibacterial"
5c35451f9cde8047001e61be,23,21,18,65.2,66.7,72.2,0.0,0.0,65.2,1562025600,Professional Eye Brow Dye Cream Pencil Long Lasting Waterproof Brown Tint Paint Henna Eyebrow Pencil,55e8d110601ef377ce212721,"tint,brown,eyeshadowmakeup,waterproofbrowneyebrowpencil,makeupeyeshadowset,eyebrowcare,waterproofeyebrowpencil,pencil,makeupeyeshadow,blackeyeshadow,waterproof,eye,dye,eyebrowpencil,eyebrow,browneyebrowpencil"
5b7a9c0601938f14c095a587,23,21,17,60.9,57.1,52.9,0.0,0.0,60.9,1562025600,"20 pcs/bag hydrangea seed, bonsai flower seeds china hydrangea perennial garden flowers seeds outdoor plant pot",5ab2e79c30b04a340b9a76b3,"flowerseed,beautiful,art,outdoor,flower,courtyard,pot,plant,nursery,garden,bonsai"
5aa8feb1d917901e34e8309c,23,21,8,73.9,81.0,100.0,17.4,0.0,56.5,1562025600,2pcs Face Base Primer Liquid Smooth Fine Oil-control Foundation Facial Cream Cosmetic,54b8623e58f17719e9c9c781,"liquidprimer,faceprimer,makeupbase,facemakeup,facialcare,primer,foundationprimer,cosmetic,basemakeup,protectionskin,foundationtool"
5cac07188e11742141b4545f,23,21,18,56.5,61.9,72.2,0.0,0.0,56.5,1562025600,"Black Lacquer Fountain Pen, Fine Nib, Black Ink, Classical Metal Fountain Pens with Ink Refill Converter Calligraphy Pens for Writing Drawing Journal Executive Channewer Business Gift Pens for Men Women, School, Office",54adab2358f1773d0f60caab,"calligraphytool,metal,inkpen,gift,school,pen,businesspen,penaccessorie,fountainpen,cheappen,creativepen,office,fountain,bookpen,giftforfather,black,writingpen,journal"
5bc168fc54482c2c74d02dfe,23,20,11,69.6,80.0,100.0,0.0,0.0,69.6,1562025600,Slime Fluffy Beautiful Color Mixing Cloud Slime Squishy Putty Scented Stress Kids Clay Toys,54932c6d58f17764b9b05820,"mud,plasticine,clay,toy,cloud,fluffy,rainbow,slime,color,beautiful,kid,mixing"
5c95d31f8b4e7d55b0ee061c,23,20,8,60.9,70.0,100.0,4.3,0.0,56.5,1562025600,Ayurvedic Harder&Thicker Stronger Schlong INDIAN Oil,5bc90ebcbd547b1777b8bee4,"penisenlargement,enhance,strongercream,vagina"
5ca1d93776289977ae9ceaba,23,20,16,91.3,90.0,93.8,0.0,0.0,91.3,1562025600,2019 New Fashion 12 Colors Gorgeous Mirror Effect Nail Polish Magic Metallic Lacquer Nail Polish Chrome Nail Art Polish Varnish Nail Polish,5478f28258f177436386b912,"beauty,mirror,nailgel,nailpolish,art,fashion,nail,metallic,nailart,cosmetic,chrome,mirroreffectnailpolish,nailsticker,magic"
5badf5ff17672820dcfc2423,23,20,10,73.9,85.0,90.0,0.0,0.0,73.9,1562025600,Blackheads To Reduce Pores And Firm Skin Repair Essence,53fcd3f32ee34556013a732b,"foamcleanser,facialcleanser,shrinkporesonface,brighteningskin,moisturizing,makeupset,skincare"
5ce8e013d4ae6579ea75d829,23,20,13,60.9,70.0,100.0,0.0,0.0,60.9,1562025600,Natural Herbal Spray for Bigger Schlong Thickening,"546109908d922c56fc95fd1a,5c82b6c76fa88c2ae4214d0d","timedelay,mensfashion,penisextender,oil,massage,spray"
5ace1c095194c952e0020afa,23,19,17,73.9,78.9,76.5,13.0,0.0,60.9,1562025600,50g Fluffy Fairy Crystal Cotton Floss Icecream Cloud Slime Clay Mud Kids Toys Gifts,5400cff32ee3455590ac8518,"mud,crystal,clay,toy,cloud,fluffy,flo,slime,kid,cotton,fairy"
5b28abe6457d027711b072ac,23,18,15,69.6,66.7,73.3,4.3,0.0,65.2,1562025600,Makeup Eye Pencil Eyeshadow Eye Shadow & Liner Easy to Wear Makeup Double-end Waterproof Liquid EyeShadow Eyeliner Combination,540e1ffb0b6425323b42aa96,"eyelinerpencil,liquideyeliner,beauty,makeuptoolsampaccessorie,healthampbeauty,womensfashion,eye,eyemakeup,makeup,pencil,cosmetic,waterproof,eyeshadow,eyeliner"
5cecd8e4b38f3e58029e5577,23,17,6,65.2,64.7,100.0,8.7,0.0,56.5,1562025600,Sexy 2 In 1 Double-ended Lips Makeup Matte Lipstick Set Long Lasting Waterproof Pigment Lipstick Pencils Moisturizer Lips Contour for Women Beauty Cosmetic Kit,"5c82b6c76fa88c2ae4214d0d,53dc186421a86318bdc87f2b","makeup,beauty,matte,womensfashion,cosmeticlipstick,doubleendedlipstick,kit,cosmetic,longlastinglipstick,waterproof,sexy,lip,lipstick,women"
5b8042c3bdd31a46f803a434,23,16,12,73.9,75.0,75.0,0.0,0.0,73.9,1562025600,Glitter Lip Gloss Beauty Makeup Matte Waterproof Liquid Lipstick Cosmetics Long Lasting Lip Makeup Beauty Cosmetics,"546e82940d725226768b4125,53dc186421a86318bdc87f2b","makeup,beauty,lipglos,lipmakeup,matte,liquidlipstick,glitter,glos,cosmetic,waterproof,lip,sexylipstick,lipstick"
5c7a4b8a9be5f3289e724640,23,16,13,52.2,56.3,61.5,0.0,0.0,52.2,1562025600,Water Lily Seed 20Pcs/Pack Bowl Lotus Bonsai Seeds Aquatic Plants Flower Home Garden Office Decoration Easy to Plant,"547cba2ff8a0b37177f4b854,548f312d58f17710ec504b8c","office,gardening,waterlilyseed,flower,water,decoration,gardensupplie,lily,homeliving,bosai,plant,home,lotu,garden,bonsai,homekitchen"
5ceb56d0088f936ac1c6d3e0,23,14,10,56.5,78.6,90.0,30.4,0.0,56.5,1562025600,Fruit Flavours Water-Soluble Based OilBody Health Product Oral,"5bc8d5f7fd0df917d8183d5c,5c82b6c76fa88c2ae4214d0d","waterbased,bodyoil,personalcare,healthampbeauty,lube,massageoil,adultproduct,sexlube,sexlubricant,lubricant"
5b92104e706d445db3a94d39,23,14,13,60.9,71.4,69.2,0.0,0.0,60.9,1562025600,Women's Fashion Double-end Waterproof Liquid EyeShadow Eyeliner Combination Easy to Wear Makeup,"53dc186421a86318bdc87f2f,540e1ffb0b6425323b42aa96","eyelinerpencil,liquideyeliner,beauty,eyeliner,makeuptoolsampaccessorie,healthampbeauty,womensfashion,eyemakeup,makeup,cosmetic,waterproof,eyeshadow,black,fashion"
5c94b401caedb72f95ef8c9b,23,13,12,60.9,69.2,75.0,0.0,0.0,60.9,1562025600,1Pcs Liquid Lip Gloss+1Pcs Lip Liner Pencil Waterproof Matte Smooth LipStick Long Lasting Cosmetic Makeup Kit,5463d7c28d922c3687fa861a,"makeup,beauty,womensfashion,lipstick,liquidlipstick,matte,kit,pencil,smoothliquidvelvetlipstick,cosmetic,longlastinglipstick,waterproof,lip,lipstickset,makeupkit,lippencil,waterprooflipstick"
5b960f76b3b2537fb8fe4566,22,22,9,59.1,59.1,88.9,0.0,0.0,59.1,1562025600,100ml Hairlos Hair Salon Hair Growth Essence Herbs Hair Growth Liquid Natural ,53dc186421a86318bdc87f28,"fasthairgrowth,beauty,hairgrowthproduct,hair,hairgrowthliquid,hairgrowthessence,haircareproduct,hairsalon,hairlo,antihairlossliquid,dailynecessitie"
5ab9be10246bb0426483f2e5,22,22,18,77.3,77.3,88.9,4.5,0.0,72.7,1562025600,Michael Police Officer Badge Patron Saint Commemorative Challenge Coin Art Gifts New HOST,5603422c6c54632b344751f5,"gift,challengeartcoin,stmichael,police,officer,collectible,businessgift,coin,art,holidaydecorationgift,commemorativecoin"
5c14ae1b24b0db649e686eb8,22,22,18,90.9,90.9,88.9,0.0,0.0,90.9,1562025600,1Pcs Romantic Aromatherapy Smokeless Ocean Shells Jelly Wax Candle Crystal Essential Oil Wedding Candles,"548f312d58f17710ec504b8c,548f311358f17710ed504b16","crystal,jellycandle,gift,artscraft,candlelightdinner,wedding,wax,romantic,essentialoil,birthdaypartycandle,candlesholder,weddingcandle,candle,jelly,homedecor"
5c678a21ce81344b53d0b1a8,22,22,9,90.9,90.9,100.0,13.6,0.0,77.3,1562025600,250ML/Bottle Anti Cellulite Slimming Hot Cream Firming Body Skin Lotion MELAO Anti Cellulite Weight Loss Body Balm Lotion,53dc186421a86318bdc87f30,"hotcreamanticellulite,bestweightlosscream,anticellulitecream,burningfatfast,loseweightcream,lotion,weightmanagement,burningfat,weightlossslimmingcream,slimmingcream,firmingcream"
5c95fbba5e18c36bc3f06c5f,22,22,9,100.0,100.0,100.0,0.0,0.0,100.0,1562025600,Natural Herbal Maca Cream for Bigger D-ick,5bc90ebcbd547b1777b8bee4,"manhood,schlong,massage,peter,member"
59bf78f1cd36374cfae4f673,22,22,15,63.6,63.6,86.7,4.5,0.0,59.1,1562025600,glorious sunset ^*^ 20ml White Glitter Tattoo Glue Body Art for Temporary Tattoo,540e1ae10b6425323b42aa94,"bodyart,beauty,art,tattooglue,whiteglue,tattoo,glitter,temporarytattoo,women,white"
5a8e3c7aa7d4844ed9c54534,22,22,17,54.5,54.5,58.8,0.0,0.0,54.5,1562025600,Oysters Pearls Multi color Big Freshwater Pearl Oyster with Vacuum-Packed Well Best Gift DIY Accessories ,"5462c3548d922c3687fa85ec,53e9157121a8633c567eb0c9","pearl,gift,diy,shell,oyster,pendant,diydecoration,jewelrymaterial,oysterpearljewelry,jewelry,valentinesdaygift"
5c176fc72964f558cc355dab,22,22,15,86.4,86.4,86.7,27.3,0.0,59.1,1562025600,5 Color Realistic Huge Silicone With chassis Realistic Long Male Strong Massage Toys for Female&Male,"54875f0958f1777c31a13914,54c9566b2297f15bdb738ccc","bigcockman,sextoyforfemale,adultsexytoy,sexproduct,dildo,sextoy,sextoysforwomen,realisticdildo,dildorealistic,masturbation"
5872f41776e2e9503ee085c2,22,22,20,90.9,90.9,90.0,13.6,0.0,77.3,1562025600,Sculpture Tools Tools Pottery Carving Modeling Tools Wood Carving Tools Pottery,5462a1fa0d72520e60131bd6,"carvingmodelingtool,carvingtool,claysculpture,sculpture,claysculpturetool,wood,sculpturetool,potterycarvingtool"
